customer_id,recency,frequency,monetary,cluster
17496,253,2,19,0
17497,297,1,5,0
17498,1,5,34,1
17499,216,2,10,0
17500,128,3,71,1
17501,171,2,3,0
17502,188,4,52,0
17503,79,13,403,3
17504,297,1,16,0
17505,53,13,384,3
17506,9,17,1317,2
17507,129,10,318,3
17508,13,5,36,1
17509,16,15,478,3
17510,27,6,789,3
17511,18,4,26,1
17512,12,5,92,1
17513,17,2,23,1
17514,243,2,32,0
17515,29,15,263,3
17516,3,3,108,1
17517,297,1,16,0
17518,55,19,566,3
17519,297,1,8,0
17520,185,1,9,0
17521,40,12,160,3
17522,51,5,57,1
17523,78,5,200,1
17524,3,25,382,3
17525,169,6,33,1
17526,297,1,1,0
17527,266,1,54,0
17528,2,14,111,3
17529,115,3,13,1
17530,24,5,500,3
17531,10,13,480,3
17532,102,1,8,1
17533,3,13,145,3
17534,11,17,396,3
17535,205,3,11,0
17536,46,1,11,1
17537,130,2,64,1
17538,297,1,4,0
17539,274,4,19,0
17540,18,10,97,3
17541,11,17,934,2
17542,20,5,22,1
17543,185,1,11,0
17544,12,10,107,3
17545,40,3,64,1
17546,52,1,66,1
17547,5,5,40,1
17548,297,2,88,0
17549,17,17,90,3
17550,12,13,104,3
17551,97,1,47,1
17552,18,22,231,3
17553,223,1,2,0
17554,5,7,111,1
17555,2,10,97,3
17556,86,1,5,1
17557,108,4,254,1
17558,18,6,441,3
17559,202,3,104,0
17560,12,38,1335,2
17561,55,7,144,3
17562,188,4,326,3
17563,2,14,148,3
17564,297,1,20,0
17565,24,7,109,1
17566,12,9,238,3
17567,9,16,284,3
17568,298,1,19,0
17569,37,11,137,3
17570,12,23,538,3
17571,3,9,295,3
17572,25,14,83,3
17573,9,10,135,3
17574,181,5,46,0
17575,33,20,1670,2
17576,45,2,31,1
17577,161,2,45,1
17578,17,19,244,3
17579,298,1,21,0
17580,2,4,41,1
17581,259,4,467,3
17582,32,4,43,1
17583,71,4,51,1
17584,298,1,19,0
17585,44,12,250,3
17586,87,8,84,1
17587,17,12,272,3
17588,9,53,815,2
17589,24,12,430,3
17590,32,7,112,1
17591,88,2,463,3
17592,12,9,108,3
17593,4,6,82,1
17594,27,8,228,3
17595,13,13,220,3
17596,25,24,563,2
17597,69,9,280,3
17598,97,5,411,3
17599,25,6,78,1
17600,17,26,1026,2
17601,52,17,708,3
17602,10,37,679,2
17603,38,7,674,3
17604,298,1,14,0
17605,3,4,34,1
17606,17,27,257,3
17607,298,1,10,0
17608,40,6,51,1
17609,11,29,533,2
17610,55,3,27,1
17611,99,7,45,1
17612,9,41,1109,2
17613,34,13,167,3
17614,298,2,21,0
17615,239,3,62,0
17616,184,2,14,0
17617,26,2,74,1
17618,9,9,93,3
17619,67,9,195,3
17620,21,12,147,3
17621,113,3,43,1
17622,66,7,156,3
17623,10,7,75,1
17624,90,12,343,3
17625,36,21,276,3
17626,30,19,973,2
17627,298,1,55,0
17628,15,8,196,3
17629,176,8,72,1
17630,107,3,28,1
17631,36,10,138,3
17632,24,14,499,3
17633,169,5,27,1
17634,99,10,572,3
17635,5,5,36,1
17636,92,2,29,1
17637,276,1,50,0
17638,238,3,22,0
17639,136,1,15,1
17640,78,1,6,1
17641,2,1,7,1
17642,36,9,336,3
17643,3,12,132,3
17644,275,1,64,0
17645,161,4,33,1
17646,51,5,11,1
17647,75,9,112,3
17648,277,1,3,0
17649,42,9,167,3
17650,277,1,11,0
17651,119,3,61,1
17652,100,3,233,1
17653,10,34,296,2
17654,10,3,46,1
17655,277,1,9,0
17656,16,12,617,3
17657,66,3,45,1
17658,12,12,499,3
17659,240,1,5,0
17660,18,15,268,3
17661,23,4,49,1
17662,170,7,282,3
17663,93,6,70,1
17664,68,4,39,1
17665,44,8,209,3
17666,178,4,45,0
17667,20,9,215,3
17668,29,18,293,3
17669,277,1,5,0
17670,28,9,77,3
17671,27,12,592,3
17672,2,13,607,3
17673,13,15,817,2
17674,277,1,9,0
17675,23,2,38,1
17676,2,11,135,3
17677,44,19,987,2
17678,2,5,31,1
17679,27,6,180,1
17680,8,10,473,3
17681,15,7,29,1
17682,5,8,87,1
17683,18,8,183,3
17684,180,13,368,3
17685,199,1,7,0
17686,11,30,651,2
17687,104,5,51,1
17688,39,5,1124,2
17689,119,7,125,1
17690,100,2,13,1
17691,101,3,28,1
17692,11,22,1497,2
17693,40,14,270,3
17694,278,1,15,0
17695,67,13,478,3
17696,276,1,4,0
17697,72,9,64,3
17698,17,8,163,3
17699,138,5,234,1
17700,4,26,808,2
17701,240,1,19,0
17702,12,15,195,3
17703,12,5,78,1
17704,17,28,486,2
17705,179,1,8,0
17706,33,7,236,3
17707,55,3,356,3
17708,193,4,77,0
17709,10,15,324,3
17710,203,1,20,0
17711,114,2,35,1
17712,19,20,612,3
17713,55,2,52,1
17714,245,2,6,0
17715,62,8,167,3
17716,278,1,8,0
17717,4,14,347,3
17718,278,1,5,0
17719,278,1,12,0
17720,45,2,19,1
17721,128,4,281,1
17722,279,1,5,0
17723,25,11,106,3
17724,39,6,132,1
17725,222,1,4,0
17726,2,27,375,3
17727,35,3,33,1
17728,226,6,55,0
17729,14,24,591,2
17730,131,2,203,1
17731,279,1,7,0
17732,9,41,1459,2
17733,10,18,912,2
17734,4,23,357,3
17735,22,22,693,2
17736,62,3,332,3
17737,242,1,10,0
17738,224,2,26,0
17739,281,1,17,0
17740,240,1,13,0
17741,27,12,853,2
17742,248,2,12,0
17743,2,17,239,3
17744,281,1,10,0
17745,16,23,474,3
17746,8,2,31,1
17747,281,1,31,0
17748,36,7,81,1
17749,40,12,574,3
17750,281,1,6,0
17751,25,21,651,2
17752,122,4,102,1
17753,48,3,59,1
17754,9,6,135,1
17755,19,16,777,2
17756,38,7,52,1
17757,17,22,97,3
17758,281,1,6,0
17759,67,24,239,3
17760,92,1,27,1
17761,3,2,9,1
17762,9,10,381,3
17763,91,7,68,1
17764,6,6,51,1
17765,4,13,156,3
17766,46,2,26,1
17767,65,7,210,3
17768,36,5,99,1
17769,9,6,35,1
17770,1,13,300,3
17771,281,1,16,0
17772,279,1,9,0
17773,9,13,748,3
17774,55,6,49,1
17775,230,1,8,0
17776,260,1,19,0
17777,4,19,220,3
17778,10,7,38,1
17779,31,12,165,3
17780,71,4,84,1
17781,215,2,9,0
17782,267,1,9,0
17783,31,3,184,1
17784,261,2,50,0
17785,103,2,25,1
17786,282,1,3,0
17787,17,6,111,1
17788,171,7,108,1
17789,109,4,85,1
17790,29,5,17,1
17791,99,2,11,1
17792,279,2,10,0
17793,2,10,147,3
17794,256,1,9,0
17795,35,3,29,1
17796,6,16,123,3
17797,265,2,36,0
17798,9,8,64,1
17799,238,4,56,0
17800,22,8,29,1
17801,282,2,5,0
17802,20,15,153,3
17803,282,1,5,0
17804,282,1,13,0
17805,43,4,51,1
17806,8,22,149,3
17807,36,12,183,3
17808,282,1,14,0
17809,53,5,122,1
17810,106,3,26,1
17811,282,1,14,0
17812,71,4,51,1
17813,282,1,25,0
17814,243,3,23,0
17815,38,10,198,3
17816,194,10,97,3
17817,15,3,17,1
17818,11,6,201,3
17819,16,15,531,3
17820,98,2,9,1
17821,73,5,160,1
17822,45,4,57,1
17823,31,12,148,3
17824,38,5,89,1
17825,11,7,120,1
17826,19,14,80,3
17827,83,1,2,1
17828,282,1,5,0
17829,50,9,121,3
17830,10,4,160,1
17831,1,11,206,3
17832,85,3,26,1
17833,22,10,252,3
17834,282,1,7,0
17835,67,1,9,1
17836,13,8,144,3
17837,22,3,28,1
17838,105,5,124,1
17839,247,1,1,0
17840,5,11,334,3
17841,84,2,23,1
17842,33,1,15,1
17843,167,5,141,1
17844,14,7,68,1
17845,28,7,131,1
17846,141,5,40,1
17847,283,1,13,0
17848,212,5,47,0
17849,80,2,16,1
17850,38,10,510,3
17851,89,4,103,1
17852,100,2,24,1
17853,20,10,242,3
17854,283,1,6,0
17855,10,6,271,3
17856,39,3,87,1
17857,215,2,54,0
17858,152,6,94,1
17859,50,5,89,1
17860,144,3,24,1
17861,262,3,32,0
17862,3,10,483,3
17863,283,2,40,0
17864,5,11,109,3
17865,210,2,92,0
17866,283,1,5,0
17867,9,10,95,3
17868,20,12,717,3
17869,83,6,130,1
17870,219,5,163,0
17871,11,6,108,1
17872,105,4,20,1
17873,19,17,544,3
17874,25,4,37,1
17875,53,12,697,3
17876,78,3,152,1
17877,283,1,14,0
17878,11,7,862,3
17879,19,16,255,3
17880,90,5,45,1
17881,17,18,374,3
17882,12,3,40,1
17883,81,2,389,3
17884,4,26,404,3
17885,39,7,66,1
17886,284,1,6,0
17887,24,10,1212,2
17888,101,1,9,1
17889,21,9,95,3
17890,9,17,619,3
17891,30,6,39,1
17892,122,3,69,1
17893,55,10,147,3
17894,284,1,4,0
17895,47,13,219,3
17896,284,1,38,0
17897,284,1,13,0
17898,20,13,192,3
17899,284,1,2,0
17900,284,2,37,0
17901,284,1,7,0
17902,284,1,28,0
17903,71,10,226,3
17904,19,13,868,2
17905,32,10,58,3
17906,49,5,44,1
17907,284,1,12,0
17908,2,9,163,3
17909,201,4,65,0
17910,38,7,27,1
17911,4,18,384,3
17912,1,23,809,2
17913,24,2,33,1
17914,1,10,171,3
17915,13,6,104,1
17916,284,1,4,0
17917,2,7,277,3
17918,2,17,650,3
17919,46,8,237,3
17920,112,3,54,1
17921,25,12,335,3
17922,16,24,1471,2
17923,67,3,52,1
17924,250,1,10,0
17925,74,7,862,3
17926,1,33,1481,2
17927,244,1,5,0
17928,29,16,290,3
17929,285,1,32,0
17930,185,2,18,0
17931,24,10,127,3
17932,10,14,709,3
17933,55,8,182,3
17934,94,10,84,3
17935,30,4,138,1
17936,27,10,484,3
17937,2,33,762,2
17938,288,2,9,0
17939,265,2,15,0
17940,95,5,67,1
17941,43,22,233,3
17942,291,1,3,0
17943,24,10,220,3
17944,235,2,52,0
17945,196,2,13,0
17946,2,20,735,2
17947,51,1,168,1
17948,185,2,488,3
17949,31,8,428,3
17950,17,3,27,1
17951,17,25,1511,2
17952,291,1,4,0
17953,78,6,187,1
17954,36,23,356,3
17955,170,2,206,1
17956,46,3,238,1
17957,9,10,246,3
17958,208,2,22,0
17959,291,1,9,0
17960,58,10,178,3
17961,291,3,38,0
17962,266,2,5,0
17963,30,7,124,1
17964,284,1,213,0
17965,292,1,19,0
17966,32,12,83,3
17967,292,1,4,0
17968,11,39,2206,2
17969,10,13,353,3
17970,19,7,168,3
17971,292,1,5,0
17972,74,10,51,3
17973,12,27,763,2
17974,12,34,1856,2
17975,31,7,229,3
17976,36,5,63,1
17977,116,4,381,3
17978,19,25,987,2
17979,10,10,169,3
17980,18,14,291,3
17981,238,4,34,0
17982,9,29,1775,2
17983,16,22,1473,2
17984,17,20,583,3
17985,17,5,1225,2
17986,74,9,457,3
17987,293,1,36,0
17988,15,7,182,3
17989,6,19,430,3
17990,244,2,4,0
17991,16,15,490,3
17992,114,4,38,1
17993,38,7,289,3
17994,116,3,35,1
17995,124,4,112,1
17996,10,1,8,1
17997,84,1,39,1
17998,288,1,19,0
17999,129,1,32,1
18000,290,1,5,0
18001,13,4,30,1
18002,30,12,287,3
18003,213,1,35,0
18004,16,4,28,1
18005,283,1,13,0
18006,93,5,47,1
18007,153,1,1,1
18008,10,2,45,1
18009,128,2,25,1
18010,50,1,3,1
18011,121,1,71,1
18012,292,1,6,0
18013,11,1,94,1
18014,248,1,10,0
18015,219,1,14,0
18016,86,2,34,1
18017,209,1,5,0
18018,251,4,99,0
18019,126,2,217,1
18020,130,1,27,1
18021,203,1,58,0
18022,140,5,43,1
18023,16,2,28,1
18024,10,5,222,1
18025,33,1,6,1
18026,111,2,25,1
18027,34,2,24,1
18028,93,2,24,1
18029,216,1,5,0
18030,37,3,19,1
18031,90,2,86,1
18032,138,1,24,1
18033,79,11,379,3
18034,11,6,111,1
18035,212,1,5,0
18036,36,9,65,3
18037,16,6,90,1
18038,212,1,2,0
18039,142,1,3,1
18040,78,1,10,1
18041,43,6,192,3
18042,85,1,4,1
18043,282,1,9,0
18044,228,1,1,0
18045,92,3,52,1
18046,82,1,7,1
18047,46,2,40,1
18048,19,16,254,3
18049,207,1,5,0
18050,55,3,52,1
18051,109,1,5,1
18052,277,3,21,0
18053,81,1,50,1
18054,31,2,42,1
18055,206,1,37,0
18056,195,1,13,0
18057,261,1,4,0
18058,149,2,36,1
18059,223,1,18,0
18060,27,5,30,1
18061,226,1,2,0
18062,226,1,48,0
18063,15,1,12,1
18064,87,1,15,1
18065,45,1,3,1
18066,74,5,94,1
18067,213,1,14,0
18068,85,1,15,1
18069,192,1,55,0
18070,249,1,8,0
18071,242,1,7,0
18072,39,2,76,1
18073,39,2,19,1
18074,11,6,59,1
18075,241,1,13,0
18076,78,1,44,1
18077,165,3,23,1
18078,94,3,42,1
18079,82,5,83,1
18080,183,1,39,0
18081,207,1,5,0
18082,76,1,13,1
18083,41,1,7,1
18084,11,7,501,3
18085,100,2,17,1
18086,6,1,36,1
18087,122,2,14,1
18088,72,3,66,1
18089,106,1,8,1
18090,13,12,91,3
18091,110,1,7,1
18092,46,1,60,1
18093,24,3,78,1
18094,100,2,47,1
18095,104,1,3,1
18096,96,1,92,1
18097,28,13,333,3
18098,57,1,7,1
18099,93,1,5,1
18100,12,1,22,1
18101,130,1,42,1
18102,43,6,43,1
18103,111,2,23,1
18104,250,1,3,0
18105,73,3,301,1
18106,91,1,8,1
18107,173,1,79,0
18108,75,2,27,1
18109,81,2,30,1
18110,233,1,6,0
18111,131,2,37,1
18112,3,6,129,1
18113,83,2,83,1
18114,37,6,105,1
18115,174,1,33,0
18116,209,2,60,0
18117,11,6,89,1
18118,17,3,129,1
18119,67,3,30,1
18120,52,1,5,1
18121,96,2,56,1
18122,178,2,11,0
18123,166,2,11,1
18124,24,1,3,1
18125,70,2,16,1
18126,24,14,403,3
18127,114,3,33,1
18128,164,1,43,1
18129,132,1,193,1
18130,127,2,21,1
18131,39,1,11,1
18132,92,1,2,1
18133,177,1,8,0
18134,86,4,121,1
18135,52,3,36,1
18136,45,1,15,1
18137,22,5,220,1
18138,67,2,75,1
18139,3,1,18,1
18140,109,3,35,1
18141,4,3,20,1
18142,222,2,15,0
18143,46,2,19,1
18144,23,1,3,1
18145,110,1,3,1
18146,9,1,12,1
18147,84,3,48,1
18148,2,3,13,1
18149,53,2,10,1
18150,55,1,18,1
18151,117,1,3,1
18152,207,1,4,0
18153,18,7,346,3
18154,16,3,103,1
18155,179,1,4,0
18156,242,1,5,0
18157,144,1,5,1
18158,39,1,19,1
18159,80,2,92,1
18160,22,4,53,1
18161,30,2,94,1
18162,211,1,12,0
18163,244,1,18,0
18164,19,2,38,1
18165,76,4,301,3
18166,58,2,31,1
18167,269,1,43,0
18168,45,3,30,1
18169,86,1,12,1
18170,251,1,8,0
18171,26,1,16,1
18172,42,1,1,1
18173,61,1,7,1
18174,80,1,7,1
18175,241,1,9,0
18176,177,1,10,0
18177,52,2,23,1
18178,266,1,7,0
18179,4,4,70,1
18180,248,1,6,0
18181,141,2,23,1
18182,30,1,8,1
18183,100,3,38,1
18184,40,5,72,1
18185,228,1,2,0
18186,178,2,61,0
18187,49,1,4,1
18188,23,4,27,1
18189,115,2,90,1
18190,129,1,31,1
18191,79,1,24,1
18192,27,6,73,1
18193,218,1,325,0
18194,22,6,101,1
18195,169,2,26,1
18196,54,3,52,1
18197,127,1,19,1
18198,26,1,4,1
18199,160,2,38,1
18200,174,1,39,0
18201,3,3,16,1
18202,22,3,35,1
18203,243,1,14,0
18204,72,1,42,1
18205,69,2,142,1
18206,136,1,9,1
18207,29,1,47,1
18208,170,2,10,1
18209,170,1,13,0
18210,96,1,2,1
18211,2,3,18,1
18212,88,3,36,1
18213,139,2,76,1
18214,182,1,8,0
18215,34,8,249,3
18216,22,1,57,1
18217,129,2,6,1
18218,20,3,158,1
18219,188,1,38,0
18220,90,5,76,1
18221,47,6,90,1
18222,81,1,6,1
18223,57,1,12,1
18224,234,2,43,0
18225,24,1,12,1
18226,29,2,7,1
18227,244,1,63,0
18228,226,2,4,0
18229,80,7,102,1
18230,24,13,441,3
18231,37,6,79,1
18232,193,1,24,0
18233,2,2,50,1
18234,92,2,7,1
18235,74,1,16,1
18236,167,1,11,1
18237,15,1,6,1
18238,164,1,8,1
18239,54,1,7,1
18240,123,2,62,1
18241,109,2,22,1
18242,218,1,2,0
18243,250,1,1,0
18244,208,1,13,0
18245,55,1,17,1
18246,226,4,162,0
18247,222,1,21,0
18248,66,1,6,1
18249,270,1,10,0
18250,63,8,63,1
18251,17,6,179,1
18252,68,3,33,1
18253,79,1,15,1
18254,63,4,181,1
18255,9,5,86,1
18256,56,2,18,1
18257,3,9,160,3
18258,16,3,25,1
18259,115,1,4,1
18260,19,3,45,1
18261,42,1,45,1
18262,241,1,68,0
18263,34,2,185,1
18264,227,1,4,0
18265,33,2,48,1
18266,21,1,7,1
18267,102,1,4,1
18268,42,1,34,1
18269,81,1,20,1
18270,87,2,88,1
18271,97,1,33,1
18272,104,1,54,1
18273,27,1,55,1
18274,170,2,38,1
18275,226,1,14,0
18276,119,4,97,1
18277,199,2,52,0
18278,232,2,9,0
18279,222,5,73,0
18280,18,1,140,1
18281,163,1,8,1
18282,114,3,38,1
18283,65,2,13,1
18284,69,1,21,1
18285,132,4,90,1
18286,251,1,33,0
18287,101,2,42,1
18288,71,1,6,1
18289,41,3,46,1
18290,20,4,56,1
18291,77,1,4,1
18292,160,1,10,1
18293,15,2,13,1
18294,57,1,7,1
18295,36,3,25,1
18296,160,1,20,1
18297,177,1,23,0
18298,37,1,13,1
18299,12,1,63,1
18300,103,8,69,1
18301,30,4,48,1
18302,5,2,4,1
18303,19,2,75,1
18304,85,1,12,1
18305,172,1,2,0
18306,36,2,10,1
18307,211,1,20,0
18308,201,1,6,0
18309,23,1,8,1
18310,51,1,5,1
18311,142,3,193,1
18312,52,3,61,1
18313,11,4,93,1
18314,121,1,1,1
18315,247,1,15,0
18316,63,2,52,1
18317,25,2,43,1
18318,11,2,17,1
18319,31,1,9,1
18320,103,2,19,1
18321,4,3,44,1
18322,202,1,145,0
18323,17,4,36,1
18324,87,1,32,1
18325,226,1,4,0
18326,220,1,6,0
18327,17,8,249,3
18328,27,3,50,1
18329,2,1,39,1
18330,151,3,60,1
18331,40,1,3,1
18332,198,2,24,0
18333,101,2,33,1
18334,232,1,14,0
18335,5,15,497,3
18336,79,3,84,1
18337,97,2,10,1
18338,179,1,18,0
18339,33,5,174,1
18340,82,2,238,1
18341,104,2,14,1
18342,79,1,64,1
18343,53,1,62,1
18344,171,1,8,0
18345,20,10,79,3
18346,12,1,3,1
18347,60,1,5,1
18348,121,3,36,1
18349,116,7,52,1
18350,148,2,36,1
18351,257,1,41,0
18352,187,1,52,0
18353,46,8,133,3
18354,114,1,3,1
18355,77,4,33,1
18356,47,1,19,1
18357,19,6,160,1
18358,16,28,291,3
18359,106,1,18,1
18360,15,1,29,1
18361,99,1,111,1
18362,1,1,11,1
18363,46,1,37,1
18364,126,1,3,1
18365,16,6,261,3
18366,201,1,25,0
18367,216,1,3,0
18368,32,9,342,3
18369,72,1,6,1
18370,21,2,15,1
18371,94,1,5,1
18372,226,1,24,0
18373,209,1,6,0
18374,261,1,95,0
18375,242,5,172,0
18376,20,2,26,1
18377,33,3,119,1
18378,265,1,6,0
18379,107,10,702,3
18380,36,1,16,1
18381,38,7,268,3
18382,2,8,104,3
18383,13,1,8,1
18384,186,2,15,0
18385,213,1,8,0
18386,172,1,3,0
18387,20,1,17,1
18388,99,1,5,1
18389,12,8,145,3
18390,171,2,35,1
18391,229,2,68,0
18392,10,1,36,1
18393,179,3,44,0
18394,236,1,175,0
18395,53,3,29,1
18396,46,2,41,1
18397,204,2,141,0
18398,175,1,14,0
18399,179,2,44,0
18400,275,1,20,0
18401,37,1,6,1
18402,38,4,124,1
18403,81,2,17,1
18404,87,5,128,1
18405,62,1,26,1
18406,59,1,7,1
18407,16,1,8,1
18408,122,1,4,1
18409,66,3,156,1
18410,269,1,33,0
18411,71,1,5,1
18412,30,3,26,1
18413,13,5,208,1
18414,211,2,24,0
18415,90,2,6,1
18416,136,5,355,3
18417,10,1,14,1
18418,106,3,42,1
18419,237,3,53,0
18420,88,10,103,3
18421,172,1,8,0
18422,52,2,83,1
18423,73,3,31,1
18424,127,3,26,1
18425,281,2,28,0
18426,138,1,20,1
18427,282,1,18,0
18428,92,1,7,1
18429,282,1,12,0
18430,219,2,22,0
18431,17,5,48,1
18432,82,1,18,1
18433,32,14,689,3
18434,10,2,43,1
18435,19,11,701,3
18436,36,3,101,1
18437,44,14,140,3
18438,97,1,18,1
18439,283,1,39,0
18440,283,1,3,0
18441,138,1,12,1
18442,156,1,3,1
18443,2,2,37,1
18444,39,1,15,1
18445,284,1,49,0
18446,289,1,10,0
18447,46,2,36,1
18448,2,17,1040,2
18449,2,4,59,1
18450,283,1,13,0
18451,228,1,47,0
18452,254,1,54,0
18453,6,1,21,1
18454,111,1,20,1
18455,90,1,80,1
18456,101,3,58,1
18457,97,1,28,1
18458,45,1,40,1
18459,48,1,15,1
18460,226,1,27,0
18461,52,1,4,1
18462,109,6,7,1
18463,25,9,356,3
18464,218,1,9,0
18465,129,1,2,1
18466,170,1,11,0
18467,26,3,56,1
18468,250,1,5,0
18469,223,1,27,0
18470,20,2,61,1
18471,100,2,31,1
18472,5,14,235,3
18473,2,3,67,1
18474,274,1,91,0
18475,275,1,6,0
18476,93,2,30,1
18477,148,1,39,1
18478,48,1,11,1
18479,166,1,1,1
18480,255,1,9,0
18481,30,1,41,1
18482,259,1,12,0
18483,196,1,2,0
18484,13,6,229,3
18485,12,4,254,1
18486,50,1,8,1
18487,37,2,94,1
18488,33,2,7,1
18489,221,1,2,0
18490,36,1,12,1
18491,106,1,18,1
18492,228,1,25,0
18493,277,1,10,0
18494,104,1,48,1
18495,16,2,53,1
18496,250,1,12,0
18497,202,2,53,0
18498,17,8,144,3
18499,94,3,21,1
18500,28,6,122,1
18501,255,1,11,0
18502,93,6,118,1
18503,16,8,412,3
18504,230,1,12,0
18505,102,1,4,1
18506,14,1,4,1
18507,15,6,305,3
18508,62,3,190,1
18509,22,6,371,3
18510,51,3,34,1
18511,1,16,578,3
18512,85,5,362,3
18513,76,1,9,1
18514,84,2,11,1
18515,199,3,78,0
18516,48,1,13,1
18517,293,1,11,0
18518,11,1,21,1
18519,221,2,57,0
18520,232,2,47,0
18521,10,8,186,3
18522,15,4,344,3
18523,207,3,93,0
18524,196,1,22,0
18525,9,1,5,1
18526,33,1,35,1
18527,242,1,33,0
18528,81,1,47,1
18529,63,2,14,1
18530,71,1,2,1
18531,267,1,5,0
18532,116,1,23,1
18533,223,2,93,0
18534,20,2,73,1
18535,24,6,280,3
18536,34,10,439,3
18537,128,2,86,1
18538,250,1,6,0
18539,51,9,187,3
18540,103,2,137,1
18541,17,3,146,1
18542,138,1,3,1
18543,150,2,29,1
18544,250,2,24,0
18545,39,4,105,1
18546,64,7,62,1
18547,157,1,88,1
18548,117,2,23,1
18549,45,1,10,1
18550,228,1,5,0
18551,222,2,12,0
18552,14,2,14,1
18553,36,2,10,1
18554,186,1,9,0
18555,65,5,473,3
18556,99,1,6,1
18557,30,1,5,1
18558,17,2,4,1
18559,118,2,14,1
18560,129,1,50,1
18561,58,1,9,1
18562,131,1,5,1
18563,84,4,37,1
18564,16,1,10,1
18565,35,2,18,1
18566,2,1,10,1
18567,50,2,324,1
18568,23,4,36,1
18569,30,1,11,1
18570,73,1,13,1
18571,216,3,53,0
18572,8,14,459,3
18573,258,1,18,0
18574,103,1,18,1
18575,8,12,502,3
18576,241,1,7,0
18577,223,1,36,0
18578,131,1,10,1
18579,130,1,10,1
18580,262,1,2,0
18581,286,1,42,0
18582,3,2,19,1
18583,32,1,5,1
18584,83,2,124,1
18585,81,3,182,1
18586,18,10,1321,2
18587,108,1,9,1
18588,72,2,53,1
18589,143,1,7,1
18590,262,1,18,0
18591,37,3,58,1
18592,3,24,1403,2
18593,264,1,23,0
18594,242,1,16,0
18595,102,3,70,1
18596,156,1,2,1
18597,3,9,363,3
18598,31,3,95,1
18599,265,1,11,0
18600,214,1,11,0
18601,134,1,10,1
18602,193,2,94,0
18603,224,1,5,0
18604,10,7,59,1
18605,285,2,21,0
18606,105,1,8,1
18607,177,1,54,0
18608,48,16,226,3
18609,195,2,47,0
18610,10,1,6,1
18611,290,1,3,0
18612,15,1,12,1
18613,107,1,175,1
18614,199,1,46,0
18615,102,1,34,1
18616,144,1,54,1
18617,54,1,1,1
18618,132,2,21,1
18619,95,1,49,1
18620,75,1,17,1
18621,63,1,34,1
18622,66,1,7,1
18623,178,1,38,0
18624,21,4,39,1
18625,95,1,108,1
18626,78,2,22,1
18627,39,2,32,1
18628,2,5,198,1
18629,50,1,13,1
18630,184,1,5,0
18631,14,5,27,1
18632,35,8,288,3
18633,96,1,5,1
18634,177,1,113,0
18635,101,2,49,1
18636,45,2,26,1
18637,101,1,5,1
18638,31,1,23,1
18639,97,1,10,1
18640,67,1,82,1
18641,123,1,7,1
18642,137,1,16,1
18643,135,1,79,1
18644,26,1,8,1
18645,220,2,44,0
18646,27,1,1,1
18647,65,2,12,1
18648,9,11,413,3
18649,193,1,4,0
18650,195,1,12,0
18651,10,3,46,1
18652,37,4,122,1
18653,83,1,11,1
18654,37,1,16,1
18655,58,5,26,1
18656,11,7,88,1
18657,167,6,54,1
18658,268,1,30,0
18659,88,4,43,1
18660,17,10,202,3
18661,38,14,456,3
18662,3,7,104,1
18663,10,20,469,3
18664,159,6,247,3
18665,48,8,99,3
18666,71,4,23,1
18667,260,2,21,0
18668,267,1,14,0
18669,159,4,9,1
18670,48,10,120,3
18671,36,8,42,1
18672,43,6,87,1
18673,5,6,34,1
18674,24,5,48,1
18675,198,4,123,0
18676,15,9,195,3
18677,13,12,581,3
18678,99,4,28,1
18679,247,1,20,0
18680,15,6,39,1
18681,139,2,20,1
18682,232,1,0,0
18683,175,1,37,0
18684,173,1,10,0
18685,10,7,88,1
18686,28,3,33,1
18687,94,2,16,1
18688,2,19,370,3
18689,26,1,12,1
18690,201,2,28,0
18691,58,3,107,1
18692,32,5,233,3
18693,3,9,234,3
18694,17,2,7,1
18695,20,5,39,1
18696,2,20,477,3
18697,59,6,42,1
18698,65,7,171,3
18699,66,13,1761,2
18700,265,1,3,0
18701,265,1,12,0
18702,116,3,92,1
18703,52,7,546,3
18704,221,2,339,0
18705,89,7,51,1
18706,25,29,454,2
18707,76,11,114,3
18708,15,14,252,3
18709,3,28,213,3
18710,20,13,409,3
18711,152,2,23,1
18712,11,26,515,2
18713,19,5,61,1
18714,127,4,47,1
18715,45,14,236,3
18716,264,1,6,0
18717,11,14,188,3
18718,265,1,6,0
18719,15,18,163,3
18720,264,1,20,0
18721,40,10,336,3
18722,20,10,100,3
18723,32,9,153,3
18724,48,8,135,3
18725,264,1,18,0
18726,31,14,941,2
18727,265,1,2,0
18728,265,1,14,0
18729,214,4,205,0
18730,265,1,4,0
18731,44,2,10,1
18732,265,1,8,0
18733,17,9,150,3
18734,265,1,2,0
18735,15,15,183,3
18736,257,2,49,0
18737,62,3,39,1
18738,24,5,266,3
18739,25,2,31,1
18740,76,3,38,1
18741,5,7,64,1
18742,2,7,57,1
18743,250,1,1,0
18744,2,6,287,3
18745,20,15,107,3
18746,248,2,35,0
18747,47,2,6,1
18748,53,2,43,1
18749,19,14,50,3
18750,250,1,8,0
18751,10,7,97,1
18752,58,5,42,1
18753,207,6,31,0
18754,250,1,18,0
18755,250,1,4,0
18756,30,5,164,1
18757,25,8,72,1
18758,39,5,152,1
18759,250,1,13,0
18760,14,4,82,1
18761,40,13,538,3
18762,9,6,41,1
18763,250,1,58,0
18764,10,3,79,1
