customer_id,recency,frequency,monetary,unique_sku_purchased,day_of_week,monthly_spending_mean,monthly_spending_std,spending_trend,cluster
17270,32,3,98.97,4,2,32.99,15.463269382637034,-1.42,2
17271,73,3,45.78,3,0,15.26,10.222876307576064,-5.32,2
17272,52,9,191.52,15,0,31.92,31.514981834042043,-0.8811428571428573,2
17273,109,5,174.94,14,6,58.31333333333333,37.26129537916434,-21.46,1
17274,166,3,88.43,3,1,29.47666666666667,20.05277121330948,-2.1350000000000007,2
17275,76,3,38.7,5,0,12.9,3.943944725779002,-3.825000000000001,2
17276,12,4,90.27,4,6,22.5675,2.903416091434363,-1.3049999999999993,1
17277,290,1,5.37,1,2,5.37,0.0,0.0,2
17278,60,16,647.11,13,1,71.9011111111111,35.69032622589924,5.212833333333333,0
17279,15,10,388.26,21,0,64.71,72.69056582528438,7.696571428571427,0
17280,171,3,58.19,9,1,19.396666666666665,11.872663278866009,-4.850000000000001,2
17281,292,1,2.86,1,0,2.86,0.0,0.0,2
17282,51,8,62.89,13,3,12.578,9.873817397541844,-2.844,1
17283,16,11,1012.02,36,6,126.5025,116.60924108810096,8.350476190476186,0
17284,3,13,296.05,10,1,49.34166666666667,24.616793793397765,1.3282857142857136,0
17285,251,5,231.45,9,2,231.45,0.0,0.0,0
17286,31,3,67.60000000000001,6,2,22.53333333333333,14.130974252801304,-12.944999999999999,2
17287,86,6,228.65,13,2,57.1625,5.010112274191071,2.941000000000001,2
17288,46,2,134.82,5,1,67.41,22.316290014247436,-31.559999999999995,2
17289,19,10,938.1600000000001,15,6,117.27000000000001,137.3672470839704,-3.7680952380952353,0
17290,226,3,74.59,7,3,24.863333333333333,14.651707522788374,-14.28,1
17291,40,7,208.78,7,6,41.756,50.37220146072634,-22.03,1
17292,23,28,1126.23,36,1,112.623,96.46846209455651,-7.852909090909091,0
17293,125,1,49.64,2,6,49.64,0.0,0.0,1
17294,16,39,3798.39,55,3,379.83900000000006,228.33067051731987,6.421878787878792,0
17295,20,12,582.67,26,6,72.83375,87.51094134653758,-17.089880952380955,0
17296,12,15,869.0,30,3,86.9,56.35575155503947,3.929575757575758,0
17297,44,4,254.54999999999998,7,1,63.637499999999996,40.10088974490882,6.119,2
17298,16,4,130.73,8,1,32.682500000000005,19.381177079837023,-6.7730000000000015,2
17299,72,6,247.84,10,2,49.568,27.844280741294074,-2.213000000000001,2
17300,13,6,82.49,15,2,27.49666666666667,18.655254845038527,-13.049999999999999,2
17301,26,10,186.02,13,3,31.00333333333333,23.440295788804942,-10.872571428571431,1
17302,199,3,126.4,5,0,42.13333333333333,18.362108629820632,-18.330000000000002,2
17303,165,1,4.02,1,1,4.02,0.0,0.0,2
17304,38,15,455.6,29,2,75.93333333333334,30.83554810063649,1.850285714285714,0
17305,37,11,370.66,21,0,61.776666666666664,51.23989214144255,15.28685714285714,0
17306,1,22,1690.49,43,0,241.49857142857144,177.25754665914522,44.40357142857143,0
17307,4,22,1656.3999999999999,22,0,165.64,109.10790377725468,-8.397696969696968,0
17308,136,4,30.41,5,0,10.136666666666667,4.422469144418459,-4.195,2
17309,10,33,1695.38,45,0,169.538,84.21368387091917,-5.106181818181816,0
17310,43,15,310.6,21,1,38.825,35.1292604940261,5.496190476190476,0
17311,19,3,20.12,3,0,6.706666666666667,3.173268556761834,3.1249999999999996,2
17312,23,4,408.59000000000003,18,3,204.29500000000002,48.31660635847681,-68.33000000000001,0
17313,186,3,83.96000000000001,10,0,41.980000000000004,46.343778438966325,-65.53999999999999,2
17314,80,6,67.22999999999999,8,3,11.204999999999998,5.985525039626849,-1.433428571428571,1
17315,94,7,56.980000000000004,8,2,14.245000000000001,16.336644902386375,-5.09,2
17316,75,7,69.1,7,0,11.516666666666667,9.313600091622288,-3.922285714285715,2
17317,29,24,979.47,26,0,97.947,59.189887471500484,4.118121212121213,0
17318,31,10,135.85,13,2,22.641666666666666,17.687313438356504,3.7660000000000005,2
17319,142,5,126.19,11,1,31.5475,44.54158235102715,-28.651000000000003,2
17320,135,3,28.15,5,6,14.075,11.603622279271242,-16.409999999999997,1
17321,12,7,71.9,6,0,11.983333333333334,11.527920309694489,3.485142857142857,2
17322,230,2,45.970000000000006,5,6,22.985,6.455884912233179,9.129999999999999,1
17323,25,17,749.6700000000001,24,0,83.29666666666667,93.07307169638273,24.849333333333337,0
17324,40,2,26.119999999999997,4,0,13.059999999999999,3.5355339059327378,5.0,2
17325,40,5,39.900000000000006,5,0,9.975000000000001,3.175116795752035,-1.434,2
17326,16,17,823.47,29,2,82.34700000000001,92.30044071761883,-11.165151515151516,0
17327,152,3,40.24,3,1,20.119999999999997,21.510188283694774,-30.419999999999998,2
17328,114,4,24.07,3,3,6.0175,2.1656927298211075,-0.781,1
17329,29,10,215.24,18,6,26.904999999999998,49.764656993837356,-0.5214285714285712,1
17330,29,12,208.57,16,1,34.76166666666666,31.01395067814913,-12.844857142857144,0
17331,87,1,15.54,3,2,15.54,0.0,0.0,2
17332,17,18,237.8,13,2,23.78,14.192784551783111,-1.5704242424242425,0
17333,293,1,1.06,1,6,1.06,0.0,0.0,1
17334,293,1,39.2,6,6,39.2,0.0,0.0,1
17335,11,6,38.550000000000004,6,6,7.710000000000001,2.0193439528718238,-0.643,1
17336,148,4,34.29,4,0,11.430000000000001,7.801288355137247,6.99,2
17337,183,5,42.09,7,4,14.03,11.870113731552872,-5.98,1
17338,46,14,123.98,15,6,15.4975,13.9931654235712,1.8569047619047618,1
17339,17,15,157.57999999999998,18,2,17.508888888888887,12.834436532669095,0.09850000000000018,0
17340,293,1,2.11,1,6,2.11,0.0,0.0,1
17341,293,1,9.93,1,6,9.93,0.0,0.0,1
17342,17,21,399.40000000000003,33,6,44.37777777777778,27.623073587934503,-2.0358333333333336,0
17343,156,2,57.419999999999995,4,3,28.71,8.895403307326767,-12.579999999999998,1
17344,182,5,195.05,12,4,39.010000000000005,34.03731408322343,-11.655000000000001,1
17345,22,16,518.96,20,6,74.13714285714285,81.93081160635595,16.636785714285715,0
17346,13,23,334.85,29,1,33.485,27.12294446896698,4.475575757575758,0
17347,81,6,89.25,5,1,17.85,8.516528048447912,-2.9370000000000007,2
17348,293,1,34.91,3,6,34.91,0.0,0.0,1
17349,83,7,57.13,10,3,14.2825,8.146121265158447,4.907,1
17350,2,22,381.37,24,6,42.37444444444444,50.06126249684259,-7.072500000000001,0
17351,60,2,13.98,1,1,6.99,0.0,0.0,2
17352,258,2,41.89,3,6,20.944999999999997,20.258609280994584,28.649999999999995,1
17353,293,1,3.87,1,6,3.87,0.0,0.0,1
17354,3,43,1142.82,43,3,114.282,26.206112857711492,-0.29284848484848514,0
17355,77,2,48.83,4,6,24.415,11.36320597366782,-16.070000000000004,1
17356,18,7,96.25999999999999,8,2,19.252000000000002,17.431429086566595,3.57,2
17357,293,2,36.81,5,6,36.81,0.0,0.0,1
17358,293,1,11.18,1,6,11.18,0.0,0.0,1
17359,16,4,72.98,8,6,24.326666666666664,16.064664121398035,2.844999999999999,1
17360,291,2,39.02,4,1,39.02,0.0,0.0,2
17361,230,1,2.06,1,6,2.06,0.0,0.0,1
17362,284,1,7.0,1,1,7.0,0.0,0.0,2
17363,200,2,37.87,2,1,37.87,0.0,0.0,2
17364,3,12,1910.31,33,2,191.031,152.17507187081887,7.835939393939398,0
17365,95,3,81.86,9,1,27.286666666666665,4.089331648733487,-0.5649999999999995,2
17366,48,3,26.439999999999998,3,0,8.813333333333333,9.757137558389415,8.969999999999999,2
17367,25,3,69.07,3,1,23.02333333333333,24.468494709183343,22.085,2
17368,110,6,166.34,9,0,41.58500000000001,42.17098410044518,0.7560000000000002,2
17369,159,4,54.31,5,6,27.155,27.089260787256638,38.31,1
17370,14,5,53.32,7,5,13.329999999999998,14.640234515425858,-6.975999999999999,1
17371,260,1,12.809999999999999,2,4,12.809999999999999,0.0,0.0,1
17372,18,4,30.840000000000003,3,5,7.710000000000001,3.8435313623454843,0.542,1
17373,5,13,186.24,19,4,23.28,15.136624458577284,-2.356190476190476,0
17374,1,15,303.7,22,4,43.385714285714286,53.13530742583593,15.184642857142856,0
17375,5,23,487.39,31,3,54.154444444444444,56.33978836291256,6.313833333333333,0
17376,27,7,176.7,6,6,35.339999999999996,60.6806076930678,-11.995,1
17377,295,1,4.11,1,4,4.11,0.0,0.0,1
17378,211,2,12.959999999999999,2,4,6.4799999999999995,3.3799704140716966,4.779999999999999,1
17379,184,4,180.8,10,2,90.39999999999999,116.87060879451256,-165.27999999999997,0
17380,85,6,44.65,9,1,8.93,3.6724310749148175,-1.1669999999999998,2
17381,295,1,7.3500000000000005,2,4,7.3500000000000005,0.0,0.0,1
17382,32,9,191.64,17,0,27.37714285714286,25.827915591652456,-2.0939285714285716,2
17383,149,1,16.869999999999997,2,3,16.869999999999997,0.0,0.0,1
17384,292,1,3.38,1,0,3.38,0.0,0.0,2
17385,9,7,71.25999999999999,6,3,11.876666666666665,5.370767791169776,0.40000000000000013,1
17386,295,1,4.38,1,4,4.38,0.0,0.0,1
17387,10,24,147.52,10,1,14.752,11.305011474759521,1.9493333333333334,0
17388,2,13,232.85,18,1,25.87222222222222,35.84445695563603,5.611999999999999,0
17389,97,3,34.870000000000005,5,6,11.623333333333335,3.379294798228372,2.7649999999999997,1
17390,69,11,258.86,13,5,43.14333333333334,22.783880851748386,5.0771428571428565,1
17391,6,11,83.52,13,4,10.44,7.462825967994392,0.6595238095238095,1
17392,36,5,39.95,5,4,7.99,6.847656533442664,3.625,1
17393,246,2,10.84,3,4,5.42,1.5980613254815983,2.2600000000000007,1
17394,20,2,27.43,4,6,13.715,11.292495295549163,15.969999999999999,1
17395,11,14,401.58,19,6,44.62,24.93075059038536,1.549333333333333,0
17396,83,5,118.15,6,1,39.38333333333333,13.646854338393641,-13.565,2
17397,18,7,669.7,16,2,133.94,103.81860430577943,2.939999999999995,0
17398,41,6,94.41,9,2,18.881999999999998,9.946982959671743,4.092000000000001,2
17399,102,2,33.93,2,1,16.965,4.1224325343175705,5.829999999999998,2
17400,18,28,335.23,23,1,33.523,22.44860057504204,-1.2280606060606063,0
17401,23,20,743.49,29,5,74.349,63.92907970729926,-0.3167878787878794,0
17402,9,5,78.53999999999999,7,3,15.707999999999998,5.073447545801573,1.7439999999999998,1
17403,68,2,39.44,5,0,19.72,1.1596551211459383,1.6400000000000006,2
17404,22,7,104.73,8,3,17.455000000000002,6.523617861279124,1.419714285714285,1
17405,153,1,284.26,5,6,284.26,0.0,0.0,1
17406,29,12,504.81,25,2,72.11571428571429,94.10665259111474,-7.567857142857144,0
17407,50,2,17.46,3,4,8.73,0.1131370849898477,-0.16000000000000014,1
17408,295,1,4.61,3,4,4.61,0.0,0.0,1
17409,51,3,37.56,3,3,12.520000000000001,4.401352064990938,1.8149999999999993,1
17410,17,13,301.95,25,3,33.55,30.09823042971131,-3.277833333333333,0
17411,1,4,28.49,6,1,7.1225,2.9773520114356646,0.6789999999999999,2
17412,185,2,50.419999999999995,2,2,25.209999999999997,17.09784196909072,-24.18,2
17413,13,4,24.270000000000003,6,6,8.090000000000002,11.05602550648288,9.745000000000001,1
17414,296,1,1.4,3,3,1.4,0.0,0.0,1
17415,296,1,9.68,1,3,9.68,0.0,0.0,1
17416,296,1,5.25,1,3,5.25,0.0,0.0,1
17417,22,13,618.83,42,3,68.75888888888888,64.73538164026772,-14.509666666666668,0
17418,30,6,201.31,9,3,40.262,24.484327027713054,-10.880999999999998,1
17419,20,3,23.86,4,0,7.953333333333333,1.66842240854447,-1.6649999999999998,2
17420,98,5,79.49000000000001,8,3,15.898000000000001,3.667467791269612,1.0339999999999998,1
17421,132,2,103.42,4,2,51.709999999999994,26.714494193227758,-37.779999999999994,2
17422,132,2,36.71,4,6,18.355,5.805346673541556,8.21,1
17423,21,16,281.27,24,4,31.25222222222222,26.417701346719106,5.1160000000000005,0
17424,3,3,53.31,5,2,17.77,13.66624674151612,-2.7399999999999984,2
17425,79,12,363.17,17,3,51.881428571428565,55.133574292673195,5.580357142857143,0
17426,104,6,32.76,4,3,8.19,10.146450939450043,-5.8180000000000005,1
17427,79,4,79.85,6,2,19.9625,17.669971467624578,12.419,2
17428,59,5,70.55,12,3,14.11,15.0341494604783,2.291,1
17429,17,12,749.9300000000001,30,6,93.74125,88.3942778428397,-2.298690476190475,0
17430,58,6,451.86,12,1,90.372,76.56493335724913,-14.264000000000005,0
17431,166,7,466.69,8,0,93.338,109.18075938552543,13.402999999999999,0
17432,85,3,54.85,3,2,18.283333333333335,10.522534548925622,-1.9800000000000004,2
17433,262,3,19.85,5,2,9.925,8.54892098454536,12.09,2
17434,170,7,85.25,9,3,17.05,17.708680075036646,7.263,1
17435,54,2,39.36,2,0,19.68,26.78520487134642,-37.879999999999995,2
17436,10,6,75.96,10,2,15.191999999999998,9.54024737624764,0.459,2
17437,9,10,178.5,14,3,35.7,16.682830994768246,10.305000000000001,1
17438,23,8,95.78,13,0,19.156000000000002,30.00436768205589,-7.31,2
17439,296,1,4.94,1,3,4.94,0.0,0.0,1
17440,253,2,29.82,2,3,14.91,6.321534623807734,8.94,1
17441,176,3,20.72,4,4,6.906666666666666,5.295293507760767,-0.43999999999999995,1
17442,4,12,71.36,14,1,8.92,6.250828516513403,1.0119047619047619,2
17443,20,25,527.09,21,2,52.709,12.749912810159397,1.847212121212121,0
17444,13,2,11.92,3,6,5.959999999999999,2.9415642097360375,4.159999999999999,1
17445,297,1,2.58,2,2,2.58,0.0,0.0,2
17446,33,26,416.99,17,0,46.33222222222222,34.824443921539434,-5.3868333333333345,0
17447,16,6,141.55,10,6,35.3875,37.74814553943898,-26.635,1
17448,272,2,11.0,2,3,5.5,1.2020815280171302,1.6999999999999993,1
17449,286,2,15.0,4,0,15.0,0.0,0.0,2
17450,296,1,7.02,1,3,7.02,0.0,0.0,1
17451,69,4,64.39,7,1,16.0975,3.398866232534999,-0.7889999999999994,2
17452,40,6,128.1,10,2,21.349999999999998,15.814805721222124,-1.023428571428571,2
17453,1,20,440.04,30,3,48.89333333333333,35.03224514643617,-5.621166666666667,0
17454,15,9,165.62,14,4,27.603333333333335,15.008938225826192,-6.319428571428571,1
17455,17,11,125.61999999999999,14,6,17.945714285714285,19.391421520131747,3.247499999999999,1
17456,96,7,101.25,10,0,25.3125,22.381731203521028,15.239,2
17457,68,8,158.38,15,3,39.595,16.620167468069226,4.666,1
17458,296,1,2.13,1,3,2.13,0.0,0.0,1
17459,16,10,237.15,11,2,33.878571428571426,32.970180177736076,-4.884285714285714,2
17460,246,2,20.52,2,3,10.26,0.3394112549695431,0.4800000000000004,1
17461,31,6,58.54,9,1,9.756666666666666,7.020141499048768,-0.8822857142857143,2
17462,2,15,327.69,19,3,40.96125,23.84263614230368,-0.2936904761904764,0
17463,65,2,54.5,6,3,27.25,2.9698484809834977,-4.199999999999999,1
17464,114,2,38.61,7,3,19.305,16.100821407617687,22.770000000000003,1
17465,9,4,53.97,4,2,13.492500000000001,3.3077724125660954,0.9829999999999999,2
17466,94,3,104.79,3,0,34.93,53.18328026739231,46.19,2
17467,2,6,73.24,6,3,12.206666666666665,4.1822226945329755,0.885714285714286,1
17468,82,2,21.44,4,0,10.72,8.259007204258877,11.680000000000003,2
17469,38,2,2.25,2,0,1.125,0.9121677477306463,1.29,2
17470,4,31,811.5699999999999,37,2,81.15700000000001,55.47295317940487,-0.00587878787878925,0
17471,17,62,3985.94,38,1,398.594,189.67936754194199,-25.33951515151515,0
17472,292,1,1.75,1,0,1.75,0.0,0.0,2
17473,292,1,11.18,1,0,11.18,0.0,0.0,2
17474,292,1,12.33,1,0,12.33,0.0,0.0,2
17475,108,1,5.66,1,2,5.66,0.0,0.0,2
17476,154,2,16.58,5,5,8.29,0.4101219330881982,0.5800000000000001,1
17477,9,14,870.5999999999999,19,1,124.37142857142858,106.81483829951897,8.241428571428571,0
17478,26,15,310.04,26,0,34.44888888888889,26.429612390481836,0.15499999999999972,0
17479,12,23,815.37,32,6,81.537,87.15809875673568,8.350727272727273,0
17480,86,4,34.510000000000005,5,6,8.6275,5.786567059434577,1.2189999999999996,1
17481,236,3,21.87,5,0,7.29,7.640314129667708,5.960000000000001,2
17482,16,16,172.06,20,3,21.5075,12.637300514180799,-2.0988095238095235,0
17483,2,8,117.83,15,3,19.638333333333332,18.729291942480543,3.571714285714286,1
17484,87,1,5.52,2,2,5.52,0.0,0.0,2
17485,13,4,23.57,4,2,7.8566666666666665,4.796721102308673,3.0999999999999996,2
17486,23,6,67.48,13,1,13.496,13.48286060151925,-0.5969999999999998,2
17487,3,2,9.61,2,2,4.805,4.193143212436227,5.93,2
17488,297,1,35.64,2,2,35.64,0.0,0.0,2
17489,15,5,80.03999999999999,7,4,20.009999999999998,9.796138695084574,7.217999999999998,1
17490,67,6,166.82999999999998,10,6,41.707499999999996,72.1997554820421,43.781,1
17491,234,3,42.72,6,1,21.36,17.479679630931454,-24.72,2
17492,101,4,56.21,2,2,14.0525,14.524901319228759,-10.111,2
17493,9,15,116.36999999999999,15,2,16.624285714285712,10.849287007514759,0.14928571428571427,2
17494,205,4,219.74,18,3,109.87,73.04413049657038,103.30000000000001,0
17495,90,5,67.06,5,4,13.412,5.131439369221857,2.65,1
17496,253,2,21.0,3,4,10.5,5.303300858899107,-7.5,1
17497,297,1,5.38,1,2,5.38,0.0,0.0,2
17498,1,5,35.36,7,0,7.072,2.445377271506383,1.0390000000000001,2
17499,216,2,10.85,2,2,5.425,4.758828637385465,-6.729999999999999,2
17500,128,3,74.14,5,3,37.07,35.07249634685276,49.60000000000001,1
17501,171,2,3.62,2,2,1.81,0.8202438661763952,-1.1600000000000001,2
17502,188,4,55.17,3,1,27.585,30.879353134416533,-43.67,2
17503,79,13,415.79,20,3,59.39857142857144,112.47970460318186,31.948928571428574,0
17504,297,1,16.91,2,2,16.91,0.0,0.0,2
17505,53,13,400.24,24,1,80.048,51.54030626606714,-6.779000000000003,0
17506,9,17,1325.6,15,1,147.2888888888889,128.06870562753068,-0.7389999999999977,0
17507,129,10,325.07,9,2,65.014,49.84868283114409,29.648000000000003,0
17508,13,5,38.26,4,6,9.565,2.548470129312878,-1.8359999999999999,1
17509,16,15,495.34999999999997,15,3,61.91875,50.48694581982837,-4.889166666666664,0
17510,27,6,799.9499999999999,14,6,199.98749999999998,80.5075712278044,-49.30899999999999,0
17511,18,4,27.86,4,1,6.965,1.7306742424076615,0.564,2
17512,12,5,97.09,8,0,19.418,11.570919151044137,5.181000000000001,2
17513,17,2,24.14,3,2,12.07,8.881261171703038,-12.560000000000002,2
17514,243,2,32.95,2,0,16.475,3.9810111780802604,5.629999999999999,2
17515,29,15,285.93,28,0,31.77,23.78845150487942,2.0831666666666666,0
17516,3,3,111.03,5,2,55.515,46.619550083629086,65.93,2
17517,297,1,17.39,2,2,17.39,0.0,0.0,2
17518,55,19,588.91,42,0,84.13,89.07111185264651,-1.3189285714285721,0
17519,297,1,8.93,1,2,8.93,0.0,0.0,2
17520,185,1,9.4,1,2,9.4,0.0,0.0,2
17521,40,12,167.41,13,6,27.901666666666667,24.456679592018755,-0.5139999999999997,1
17522,51,5,61.47,8,3,20.49,13.870785846519295,13.005,1
17523,78,5,204.59,11,5,68.19666666666667,67.19837522837389,66.815,1
17524,3,25,398.3,20,1,56.9,44.71298096377233,3.101785714285715,0
17525,169,6,36.98,4,2,9.245,4.440754440407622,-1.3799999999999997,2
17526,297,1,1.03,1,2,1.03,0.0,0.0,2
17527,266,1,56.28,9,5,56.28,0.0,0.0,1
17528,2,14,121.47,19,2,15.18375,9.832771644571316,0.6615476190476186,2
17529,115,3,14.52,2,2,4.84,1.1784311604841413,0.37500000000000017,2
17530,24,5,510.7,23,2,102.14,202.55830000273994,-47.693000000000005,0
17531,10,13,494.53,23,1,82.42166666666667,64.13722644975122,14.814,0
17532,102,1,8.04,1,1,8.04,0.0,0.0,2
17533,3,13,155.69,18,2,22.24142857142857,28.548985054096892,7.186071428571429,0
17534,11,17,416.98,26,4,52.1225,44.66040200382053,4.673809523809523,0
17535,205,3,12.129999999999999,4,3,4.043333333333333,3.7715558239714992,1.6899999999999997,1
17536,46,1,11.04,1,1,11.04,0.0,0.0,2
17537,130,2,64.61,2,1,32.305,10.316687937511727,-14.59,2
17538,297,1,4.77,1,2,4.77,0.0,0.0,2
17539,274,4,22.3,7,2,11.15,11.14400287149999,-15.760000000000002,2
17540,18,10,104.34,14,0,14.905714285714286,10.232563799203106,0.3382142857142859,2
17541,11,17,979.29,31,1,97.929,49.16566630620736,7.4133939393939405,0
17542,20,5,24.06,3,2,4.811999999999999,4.698246481401332,0.26599999999999996,2
17543,185,1,11.39,2,2,11.39,0.0,0.0,2
17544,12,10,113.79,15,0,18.965,9.2986767875865,-0.9311428571428576,2
17545,40,3,70.23,12,0,23.41,11.464410146187202,9.405000000000001,2
17546,52,1,67.16,3,2,67.16,0.0,0.0,2
17547,5,5,43.91,8,0,14.636666666666665,7.166291463046512,6.36,2
17548,297,2,92.89,10,2,92.89,0.0,0.0,2
17549,17,17,92.91,10,6,10.323333333333332,13.206432144981475,-1.0008333333333337,1
17550,12,13,114.37,19,6,14.29625,14.23235141449628,2.220357142857143,1
17551,97,1,48.0,3,6,48.0,0.0,0.0,1
17552,18,22,246.21,8,0,27.35666666666667,34.74332022130297,0.2240000000000001,0
17553,223,1,2.17,1,6,2.17,0.0,0.0,1
17554,5,7,117.93,12,1,23.586000000000002,14.078081545437929,2.345,2
17555,2,10,103.7,12,6,14.814285714285715,8.268939587683652,-1.659642857142857,1
17556,86,1,5.38,1,3,5.38,0.0,0.0,1
17557,108,4,257.99,11,2,85.99666666666667,71.31874671734867,-64.485,0
17558,18,6,460.66,15,1,76.77666666666667,30.258246919917,-10.794857142857143,0
17559,202,3,105.44999999999999,4,2,52.724999999999994,67.49334226425596,-95.44999999999999,2
17560,12,38,1384.84,64,1,138.48399999999998,112.04924038614055,-6.6801212121212155,0
17561,55,7,152.97,14,6,38.2425,25.646085308808175,-5.886999999999999,1
17562,188,4,329.39,8,2,109.79666666666667,137.61595704471677,114.12499999999997,0
17563,2,14,156.53,15,3,17.392222222222223,8.850492610270033,0.1548333333333332,1
17564,297,1,20.98,1,2,20.98,0.0,0.0,2
17565,24,7,116.73,14,2,19.455,9.82575340622794,4.1648571428571435,2
17566,12,9,247.54000000000002,13,0,35.362857142857145,33.97695675713454,-9.90642857142857,2
17567,9,16,301.40999999999997,28,1,33.489999999999995,12.548351485354562,-3.6525,0
17568,298,1,21.03,4,1,21.03,0.0,0.0,2
17569,37,11,142.53,13,0,20.361428571428572,8.825854875631837,0.7282142857142859,2
17570,12,23,577.21,36,4,57.721000000000004,12.812058946338192,1.7103636363636365,0
17571,3,9,307.87,16,2,43.98142857142857,32.65443432295805,2.9117857142857133,0
17572,25,14,85.69,4,2,12.241428571428571,6.728197947373993,2.1664285714285714,2
17573,9,10,144.6,18,3,24.099999999999998,21.473007241651086,5.410857142857143,1
17574,181,5,50.5,7,6,12.625,6.250213329692569,-1.8539999999999999,1
17575,33,20,1696.37,28,0,242.3385714285714,78.7307871649906,12.719642857142855,0
17576,45,2,32.57,2,2,16.285,4.617407281148156,6.530000000000001,2
17577,161,2,46.32,4,5,23.16,10.097484835343899,14.280000000000001,1
17578,17,19,259.17,21,1,25.917,16.19030371686845,-4.477151515151515,0
17579,298,1,21.43,1,1,21.43,0.0,0.0,2
17580,2,4,45.63,8,3,15.209999999999999,10.109258133018466,0.4800000000000004,1
17581,259,4,473.59,11,5,236.795,312.03915146981154,441.28999999999996,0
17582,32,4,45.1,4,0,15.033333333333331,9.425764336823477,-1.9299999999999997,2
17583,71,4,51.97,4,0,17.323333333333334,12.736460785215543,8.67,2
17584,298,1,21.229999999999997,4,1,21.229999999999997,0.0,0.0,2
17585,44,12,265.39,17,1,37.91285714285714,48.64194099549815,-0.5250000000000006,0
17586,87,8,88.19,11,6,17.637999999999998,14.296870986338233,-4.656,1
17587,17,12,282.17,16,2,35.27125,28.772293437313216,2.2598809523809527,0
17588,9,53,858.45,50,2,85.845,39.58611323571829,1.4189696969696974,0
17589,24,12,444.75,15,1,74.125,98.88460623373084,24.835714285714285,0
17590,32,7,115.9,10,1,19.316666666666666,14.2197379253862,0.926857142857143,2
17591,88,2,465.65999999999997,4,1,232.82999999999998,66.96301217836607,94.70000000000002,0
17592,12,9,116.53,12,1,16.647142857142857,10.59614507621477,-0.3139285714285713,2
17593,4,6,85.29,7,3,17.058,13.04322314460655,-3.632,1
17594,27,8,238.25,19,6,59.5625,59.040202334228724,-7.3889999999999985,0
17595,13,13,227.24,15,1,28.405,27.103195383570554,-3.0283333333333333,0
17596,25,24,585.47,22,3,58.547000000000004,37.06472028762662,-1.2457575757575758,0
17597,69,9,290.38,17,3,48.39666666666667,36.5003680346742,-7.088571428571426,0
17598,97,5,424.2,16,3,141.4,124.70411099879587,122.77499999999999,0
17599,25,6,82.25,8,1,16.45,20.744755963857468,4.213,2
17600,17,26,1067.26,30,6,118.58444444444444,83.6731029230886,-3.2808333333333337,0
17601,52,17,723.71,25,2,90.46375,71.00187742739122,6.000119047619046,0
17602,10,37,718.13,57,3,71.813,59.63679830626576,8.539939393939395,0
17603,38,7,684.9,19,3,136.98,117.55525381708806,26.926000000000002,0
17604,298,1,15.33,2,1,15.33,0.0,0.0,2
17605,3,4,36.68,3,0,9.17,6.792559654995065,-1.5299999999999998,2
17606,17,27,280.11,27,4,28.011000000000003,14.02860842865195,-1.7227272727272727,0
17607,298,1,11.26,2,1,11.26,0.0,0.0,2
17608,40,6,54.84,10,0,10.968,5.106360739313273,-1.908,2
17609,11,29,558.87,21,0,55.887,36.47759070077591,-2.787454545454545,0
17610,55,3,28.11,4,3,9.37,5.409334524689706,2.5149999999999997,1
17611,99,7,48.14,8,4,12.035,3.6423481437116907,-1.968,1
17612,9,41,1160.21,56,0,116.021,87.07356218865876,-0.42927272727272825,0
17613,34,13,174.78,16,1,24.96857142857143,21.53990593338438,7.79892857142857,2
17614,298,2,22.21,2,1,22.21,0.0,0.0,2
17615,239,3,64.02,6,1,32.01,29.698484809834994,42.0,2
17616,184,2,15.0,2,1,7.5,5.204305909532989,7.359999999999999,2
17617,26,2,76.60000000000001,4,1,38.300000000000004,34.36538956566622,-48.60000000000001,2
17618,9,9,100.7,9,3,25.175000000000004,16.970143389690808,-1.7320000000000007,1
17619,67,9,200.6,9,1,50.15,44.65133070058868,29.648000000000003,2
17620,21,12,159.01,17,5,26.501666666666665,17.459071472064796,-1.1837142857142855,1
17621,113,3,44.92,4,1,14.973333333333334,11.186734703805813,8.105,2
17622,66,7,163.51,13,0,40.877500000000005,56.70345690520112,9.171000000000001,2
17623,10,7,80.29,11,1,16.058,12.867148868339093,-4.668000000000001,2
17624,90,12,356.15999999999997,19,2,50.88,43.46151707737164,6.93392857142857,0
17625,36,21,290.18,27,2,32.242222222222225,33.99752115146698,-0.5908333333333335,0
17626,30,19,1027.92,20,1,102.792,24.617350611126113,-4.377212121212122,0
17627,298,1,56.72,4,1,56.72,0.0,0.0,2
17628,15,8,204.20000000000002,16,2,29.17142857142857,24.192477087289916,6.833571428571428,2
17629,176,8,79.41,12,3,15.882,8.639222765966856,-1.7759999999999998,1
17630,107,3,30.78,5,1,15.389999999999999,0.5656854249492386,-0.8000000000000007,2
17631,36,10,144.17,13,1,28.833999999999996,32.86453072843121,-14.82,2
17632,24,14,518.11,24,0,74.01571428571428,55.014978220221344,-22.648928571428574,0
17633,169,5,30.81,7,1,10.270000000000001,12.411619555883915,-11.315000000000001,2
17634,99,10,593.4,26,1,118.67999999999999,104.47747771649159,25.935,0
17635,5,5,38.82,7,0,7.764,4.6172210256820065,0.41500000000000004,2
17636,92,2,30.66,4,4,15.33,2.1778888860545678,-3.080000000000002,1
