customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
18519,221,2,59.49,2,3,3,233
18520,232,2,48.75,2,3,3,233
18521,10,8,191.84,4,4,4,444
18522,15,4,350.73,4,4,4,444
18523,207,3,96.72999999999999,2,3,4,234
18524,196,1,22.38,2,1,2,212
18525,9,1,5.32,4,1,1,411
18526,33,1,35.83,4,1,3,413
18527,242,1,33.49,2,1,3,213
18528,81,1,47.760000000000005,3,1,3,313
18529,63,2,15.48,3,3,2,332
18530,71,1,2.73,3,1,1,311
18531,267,1,5.43,2,1,1,211
18532,116,1,23.92,3,1,3,313
18533,223,2,96.9,2,3,4,234
18534,20,2,77.97,4,3,4,434
18535,24,6,289.88,4,4,4,444
18536,34,10,456.89,4,4,4,444
18537,128,2,89.21,3,3,4,334
18538,250,1,6.74,2,1,1,211
18539,51,9,200.25,3,4,4,344
18540,103,2,141.32,3,3,4,334
18541,17,3,151.86,4,3,4,434
18542,138,1,3.41,3,1,1,311
18543,150,2,30.410000000000004,3,3,3,333
18544,250,2,25.5,2,3,3,233
18545,39,4,110.28,4,4,4,444
18546,64,7,64.44,3,4,4,344
18547,157,1,90.11,2,1,4,214
18548,117,2,26.28,3,3,3,333
18549,45,1,10.57,4,1,2,412
18550,228,1,5.87,2,1,1,211
18551,222,2,13.309999999999999,2,3,2,232
18552,14,2,15.790000000000001,4,3,2,432
18553,36,2,11.32,4,3,2,432
18554,186,1,9.21,2,1,1,211
18555,65,5,491.92,3,4,4,344
18556,99,1,6.25,3,1,1,311
18557,30,1,5.73,4,1,1,411
18558,17,2,5.03,4,3,1,431
18559,118,2,15.74,3,3,2,332
18560,129,1,50.95,3,1,3,313
18561,58,1,10.26,3,1,2,312
18562,131,1,5.800000000000001,3,1,1,311
18563,84,4,40.739999999999995,3,4,3,343
18564,16,1,10.14,4,1,1,411
18565,35,2,19.53,4,3,2,432
18566,2,1,10.27,4,1,2,412
18567,50,2,326.9,3,3,4,334
18568,23,4,39.55,4,4,3,443
18569,30,1,12.280000000000001,4,1,2,412
18570,73,1,13.79,3,1,2,312
18571,216,3,54.260000000000005,2,3,3,233
18572,8,14,473.78,4,4,4,444
18573,258,1,18.240000000000002,2,1,2,212
18574,103,1,18.189999999999998,3,1,2,312
18575,8,12,522.3199999999999,4,4,4,444
18576,241,1,7.85,2,1,1,211
18577,223,1,37.6,2,1,3,213
18578,131,1,11.34,3,1,2,312
18579,130,1,10.88,3,1,2,312
18580,262,1,2.17,2,1,1,211
18581,286,1,42.26,1,1,3,113
18582,3,2,20.72,4,3,2,432
18583,32,1,5.93,4,1,1,411
18584,83,2,125.82,3,3,4,334
18585,81,3,186.24,3,3,4,334
18586,18,10,1352.5,4,4,4,444
18587,108,1,9.12,3,1,1,311
18588,72,2,54.51,3,3,3,333
18589,143,1,7.5,3,1,1,311
18590,262,1,18.880000000000003,2,1,2,212
18591,37,3,58.89,4,3,3,433
18592,3,24,1438.79,4,4,4,444
18593,264,1,23.59,2,1,2,212
18594,242,1,16.12,2,1,2,212
18595,102,3,72.82,3,3,4,334
18596,156,1,3.38,2,1,1,211
18597,3,9,373.96,4,4,4,444
18598,31,3,101.52,4,3,4,434
18599,265,1,11.04,2,1,2,212
18600,214,1,12.67,2,1,2,212
18601,134,1,10.899999999999999,3,1,2,312
18602,193,2,95.66,2,3,4,234
18603,224,1,5.12,2,1,1,211
18604,10,7,62.83,4,4,3,443
18605,285,2,23.57,1,3,2,132
18606,105,1,8.32,3,1,1,311
18607,177,1,55.21,2,1,3,213
18608,48,16,236.98999999999998,4,4,4,444
18609,195,2,48.01,2,3,3,233
18610,10,1,6.62,4,1,1,411
18611,290,1,3.63,1,1,1,111
18612,15,1,12.26,4,1,2,412
18613,107,1,175.31,3,1,4,314
18614,199,1,47.76,2,1,3,213
18615,102,1,36.410000000000004,3,1,3,313
18616,144,1,54.599999999999994,3,1,3,313
18617,54,1,1.75,3,1,1,311
18618,132,2,22.84,3,3,2,332
18619,95,1,50.01,3,1,3,313
18620,75,1,17.13,3,1,2,312
18621,63,1,35.46,3,1,3,313
18622,66,1,7.44,3,1,1,311
18623,178,1,40.4,2,1,3,213
18624,21,4,41.43,4,4,3,443
18625,95,1,108.42,3,1,4,314
18626,78,2,22.76,3,3,2,332
18627,39,2,34.74,4,3,3,433
18628,2,5,208.37,4,4,4,444
18629,50,1,13.27,3,1,2,312
18630,184,1,5.88,2,1,1,211
18631,14,5,29.16,4,4,3,443
18632,35,8,301.48,4,4,4,444
18633,96,1,5.52,3,1,1,311
18634,177,1,114.53999999999999,2,1,4,214
18635,101,2,50.400000000000006,3,3,3,333
18636,45,2,28.060000000000002,4,3,3,433
18637,101,1,5.38,3,1,1,311
18638,31,1,23.59,4,1,2,412
18639,97,1,10.23,3,1,2,312
18640,67,1,83.23,3,1,4,314
18641,123,1,7.25,3,1,1,311
18642,137,1,17.08,3,1,2,312
18643,135,1,79.44,3,1,4,314
18644,26,1,8.13,4,1,1,411
18645,220,2,47.040000000000006,2,3,3,233
18646,27,1,1.77,4,1,1,411
18647,65,2,12.82,3,3,2,332
18648,9,11,422.36,4,4,4,444
18649,193,1,4.59,2,1,1,211
18650,195,1,12.21,2,1,2,212
18651,10,3,49.06,4,3,3,433
18652,37,4,127.21000000000001,4,4,4,444
18653,83,1,12.27,3,1,2,312
18654,37,1,18.3,4,1,2,412
18655,58,5,27.599999999999998,3,4,3,343
18656,11,7,92.85000000000001,4,4,4,444
18657,167,6,56.3,2,4,3,243
18658,268,1,30.990000000000002,2,1,3,213
18659,88,4,45.07,3,4,3,343
18660,17,10,210.32,4,4,4,444
18661,38,14,473.02,4,4,4,444
18662,3,7,109.01,4,4,4,444
18663,10,20,486.16,4,4,4,444
18664,159,6,253.64999999999998,2,4,4,244
18665,48,8,101.34,4,4,4,444
18666,71,4,26.75,3,4,3,343
18667,260,2,23.27,2,3,2,232
18668,267,1,14.78,2,1,2,212
18669,159,4,10.940000000000001,2,4,2,242
18670,48,10,129.73,4,4,4,444
18671,36,8,45.730000000000004,4,4,3,443
18672,43,6,93.41,4,4,4,444
18673,5,6,39.15,4,4,3,443
18674,24,5,52.36,4,4,3,443
18675,198,4,127.85,2,4,4,244
18676,15,9,204.11,4,4,4,444
18677,13,12,591.52,4,4,4,444
18678,99,4,30.369999999999997,3,4,3,343
18679,247,1,21.119999999999997,2,1,2,212
18680,15,6,42.89,4,4,3,443
18681,139,2,21.08,3,3,2,332
18682,232,1,0.87,2,1,1,211
18683,175,1,37.88,2,1,3,213
18684,173,1,11.12,2,1,2,212
18685,10,7,97.99,4,4,4,444
18686,28,3,35.28,4,3,3,433
18687,94,2,18.08,3,3,2,332
18688,2,19,388.38,4,4,4,444
18689,26,1,12.27,4,1,2,412
18690,201,2,29.25,2,3,3,233
18691,58,3,110.3,3,3,4,334
18692,32,5,236.04999999999998,4,4,4,444
18693,3,9,240.87,4,4,4,444
18694,17,2,8.24,4,3,1,431
18695,20,5,41.18,4,4,3,443
18696,2,20,504.27,4,4,4,444
18697,59,6,46.26,3,4,3,343
18698,65,7,182.16,3,4,4,344
18699,66,13,1781.23,3,4,4,344
18700,265,1,3.68,2,1,1,211
18701,265,1,13.5,2,1,2,212
18702,116,3,99.9,3,3,4,334
18703,52,7,556.94,3,4,4,344
18704,221,2,340.67,2,3,4,234
18705,89,7,55.2,3,4,3,343
18706,25,29,485.3,4,4,4,444
18707,76,11,121.98,3,4,4,344
18708,15,14,263.12,4,4,4,444
18709,3,28,231.0,4,4,4,444
18710,20,13,429.14,4,4,4,444
18711,152,2,23.909999999999997,2,3,3,233
18712,11,26,534.13,4,4,4,444
18713,19,5,64.08,4,4,4,444
18714,127,4,48.769999999999996,3,4,3,343
18715,45,14,248.65,4,4,4,444
18716,264,1,6.62,2,1,1,211
18717,11,14,197.82,4,4,4,444
18718,265,1,6.25,2,1,1,211
18719,15,18,178.98,4,4,4,444
18720,264,1,20.76,2,1,2,212
18721,40,10,343.29,4,4,4,444
18722,20,10,105.67,4,4,4,444
18723,32,9,155.87,4,4,4,444
18724,48,8,142.19,4,4,4,444
18725,264,1,18.84,2,1,2,212
18726,31,14,960.81,4,4,4,444
18727,265,1,2.06,2,1,1,211
18728,265,1,14.33,2,1,2,212
18729,214,4,209.73000000000002,2,4,4,244
18730,265,1,4.94,2,1,1,211
18731,44,2,11.34,4,3,2,432
18732,265,1,8.6,2,1,1,211
18733,17,9,158.77,4,4,4,444
18734,265,1,2.4,2,1,1,211
18735,15,15,192.28,4,4,4,444
18736,257,2,50.17,2,3,3,233
18737,62,3,41.31,3,3,3,333
18738,24,5,272.98,4,4,4,444
18739,25,2,32.209999999999994,4,3,3,433
18740,76,3,40.34,3,3,3,333
18741,5,7,71.29,4,4,4,444
18742,2,7,60.34,4,4,3,443
18743,250,1,1.84,2,1,1,211
18744,2,6,299.19,4,4,4,444
18745,20,15,119.02,4,4,4,444
18746,248,2,36.26,2,3,3,233
18747,47,2,7.220000000000001,4,3,1,431
18748,53,2,45.18,3,3,3,333
18749,19,14,61.37,4,4,3,443
18750,250,1,8.38,2,1,1,211
18751,10,7,103.44,4,4,4,444
18752,58,5,44.18,3,4,3,343
18753,207,6,34.55,2,4,3,243
18754,250,1,18.32,2,1,2,212
18755,250,1,4.38,2,1,1,211
18756,30,5,171.79,4,4,4,444
18757,25,8,77.15,4,4,4,444
18758,39,5,155.5,4,4,4,444
18759,250,1,14.61,2,1,2,212
18760,14,4,83.4,4,4,4,444
18761,40,13,557.22,4,4,4,444
18762,9,6,45.27,4,4,3,443
18763,250,1,58.38,2,1,3,213
18764,10,3,80.35,4,3,4,434
18765,250,1,6.390000000000001,2,1,1,211
18766,64,1,12.27,3,1,2,312
18767,250,1,6.07,2,1,1,211
18768,250,1,22.23,2,1,2,212
18769,138,2,29.86,3,3,3,333
18770,51,4,58.69,3,4,3,343
18771,150,3,64.94,3,3,4,334
18772,100,7,44.28,3,4,3,343
18773,250,1,2.86,2,1,1,211
18774,23,10,348.55,4,4,4,444
18775,55,8,50.6,3,4,3,343
18776,9,5,30.38,4,4,3,443
18777,11,8,113.97,4,4,4,444
18778,9,12,160.91,4,4,4,444
18779,24,8,106.2,4,4,4,444
18780,72,4,43.709999999999994,3,4,3,343
18781,48,2,93.66,4,3,4,434
18782,48,3,272.7,4,3,4,434
18783,195,3,27.29,2,3,3,233
18784,37,14,911.6899999999999,4,4,4,444
18785,62,1,37.28,3,1,3,313
18786,10,9,211.24,4,4,4,444
18787,251,1,43.72,2,1,3,213
18788,208,2,49.480000000000004,2,3,3,233
18789,3,7,121.69,4,4,4,444
18790,12,15,187.44,4,4,4,444
18791,250,3,29.270000000000003,2,3,3,233
18792,121,2,30.21,3,3,3,333
18793,18,6,43.47,4,4,3,443
18794,39,3,17.03,4,3,2,432
18795,162,2,48.349999999999994,2,3,3,233
18796,251,1,13.29,2,1,2,212
18797,17,23,606.07,4,4,4,444
18798,251,1,2.17,2,1,1,211
18799,64,2,24.970000000000002,3,3,3,333
18800,155,6,376.51,2,4,4,244
18801,42,7,185.27,4,4,4,444
18802,32,14,106.02,4,4,4,444
18803,27,3,128.92,4,3,4,434
18804,251,1,7.88,2,1,1,211
18805,168,1,28.97,2,1,3,213
18806,17,6,169.04000000000002,4,4,4,444
18807,40,3,39.3,4,3,3,433
18808,72,5,83.99000000000001,3,4,4,344
18809,142,2,11.43,3,3,2,332
18810,27,1,2.5,4,1,1,411
18811,48,2,13.51,4,3,2,432
18812,32,5,748.33,4,4,4,444
18813,178,3,28.61,2,3,3,233
18814,47,2,66.04,4,3,4,434
18815,253,1,5.51,2,1,1,211
18816,253,1,39.76,2,1,3,213
18817,3,32,414.7,4,4,4,444
18818,17,13,142.5,4,4,4,444
18819,17,4,30.56,4,4,3,443
18820,71,3,60.57,3,3,3,333
18821,253,1,15.959999999999999,2,1,2,212
18822,22,2,8.68,4,3,1,431
18823,31,2,17.28,4,3,2,432
18824,2,16,415.68,4,4,4,444
18825,1,8,120.79,4,4,4,444
18826,235,2,305.72,2,3,4,234
18827,5,10,82.45,4,4,4,444
18828,250,2,23.580000000000002,2,3,2,232
18829,42,1,21.74,4,1,2,412
18830,17,20,157.9,4,4,4,444
18831,41,3,40.2,4,3,3,433
18832,13,5,73.81,4,4,4,444
18833,50,3,36.7,3,3,3,333
18834,41,14,811.2099999999999,4,4,4,444
18835,2,10,693.32,4,4,4,444
18836,43,3,498.74,4,3,4,434
18837,9,6,97.36999999999999,4,4,4,444
18838,150,6,12.850000000000001,3,4,2,342
18839,56,3,24.240000000000002,3,3,3,333
18840,17,6,63.94,4,4,4,444
18841,36,5,63.89,4,4,4,444
18842,16,6,225.71,4,4,4,444
18843,220,2,8.9,2,3,1,231
18844,134,2,23.060000000000002,3,3,2,332
18845,4,22,856.19,4,4,4,444
18846,15,13,257.36,4,4,4,444
18847,145,2,63.85,3,3,4,334
18848,24,7,71.54,4,4,4,444
18849,37,10,591.07,4,4,4,444
18850,95,3,27.389999999999997,3,3,3,333
18851,15,15,1339.47,4,4,4,444
18852,2,4,80.89,4,4,4,444
18853,23,3,28.7,4,3,3,433
18854,5,8,119.88,4,4,4,444
18855,18,7,180.78,4,4,4,444
18856,26,6,103.96000000000001,4,4,4,444
18857,23,13,538.83,4,4,4,444
18858,4,11,84.89,4,4,4,444
18859,40,16,498.66,4,4,4,444
18860,254,1,4.38,2,1,1,211
18861,25,4,111.99000000000001,4,4,4,444
18862,45,4,189.35,4,4,4,444
18863,254,1,173.16,2,1,4,214
18864,240,2,29.73,2,3,3,233
18865,9,16,310.22,4,4,4,444
18866,152,3,53.95,2,3,3,233
18867,80,5,38.72,3,4,3,343
18868,89,1,61.900000000000006,3,1,3,313
18869,106,1,2.39,3,1,1,311
18870,17,7,111.13,4,4,4,444
18871,13,12,535.31,4,4,4,444
18872,72,1,18.71,3,1,2,312
18873,237,2,61.76,2,3,3,233
18874,249,2,21.880000000000003,2,3,2,232
18875,73,4,16.580000000000002,3,4,2,342
18876,254,1,9.4,2,1,1,211
18877,17,11,499.2,4,4,4,444
18878,140,3,39.42,3,3,3,333
18879,4,4,88.51,4,4,4,444
18880,13,9,184.43,4,4,4,444
18881,254,1,4.94,2,1,1,211
18882,254,1,77.05,2,1,4,214
18883,44,8,85.17,4,4,4,444
18884,38,5,132.3,4,4,4,444
18885,10,8,78.77,4,4,4,444
18886,50,2,41.91,3,3,3,333
18887,2,21,1427.39,4,4,4,444
18888,248,2,5.4399999999999995,2,3,1,231
18889,135,2,26.65,3,3,3,333
18890,102,3,60.17,3,3,3,333
18891,248,1,13.08,2,1,2,212
18892,187,1,9.27,2,1,1,211
18893,23,8,227.72,4,4,4,444
18894,255,1,22.11,2,1,2,212
18895,173,2,32.69,2,3,3,233
18896,227,3,44.769999999999996,2,3,3,233
18897,101,4,107.3,3,4,4,344
18898,82,2,52.629999999999995,3,3,3,333
18899,31,4,59.04,4,4,3,443
18900,255,1,4.5,2,1,1,211
18901,34,11,304.25,4,4,4,444
18902,27,8,81.32000000000001,4,4,4,444
18903,87,7,241.91,3,4,4,344
18904,73,7,489.64,3,4,4,344
18905,255,1,37.589999999999996,2,1,3,213
18906,122,3,38.3,3,3,3,333
18907,208,2,27.42,2,3,3,233
18908,198,1,8.73,2,1,1,211
18909,54,8,142.69,3,4,4,344
18910,47,5,153.01,4,4,4,444
18911,149,2,19.82,3,3,2,332
18912,165,2,11.86,2,3,2,232
18913,47,2,17.43,4,3,2,432
18914,193,4,270.92,2,4,4,244
18915,25,16,715.81,4,4,4,444
18916,42,3,92.3,4,3,4,434
18917,16,5,63.43000000000001,4,4,4,444
18918,81,4,102.76,3,4,4,344
18919,49,7,73.24000000000001,3,4,4,344
18920,75,11,106.48,3,4,4,344
18921,255,1,6.99,2,1,1,211
18922,1,14,2130.83,4,4,4,444
18923,24,5,52.55,4,4,3,443
18924,30,12,666.51,4,4,4,444
18925,255,1,4.19,2,1,1,211
18926,122,5,41.93,3,4,3,343
18927,13,8,122.81,4,4,4,444
18928,38,5,69.74,4,4,4,444
18929,178,2,247.9,2,3,4,234
18930,255,1,9.870000000000001,2,1,1,211
18931,255,1,20.1,2,1,2,212
18932,255,1,294.87,2,1,4,214
18933,13,4,120.5,4,4,4,444
18934,46,2,8.8,4,3,1,431
18935,13,10,136.93,4,4,4,444
18936,50,1,6.13,3,1,1,311
18937,90,6,96.03,3,4,4,344
18938,23,2,10.15,4,3,1,431
18939,99,1,10.29,3,1,2,312
18940,52,7,151.37,3,4,4,344
18941,100,5,159.47,3,4,4,344
18942,76,3,47.74,3,3,3,333
18943,123,2,15.239999999999998,3,3,2,332
18944,54,12,338.15,3,4,4,344
18945,164,4,24.919999999999998,2,4,3,243
18946,102,1,29.85,3,1,3,313
18947,202,2,31.68,2,3,3,233
18948,11,8,43.14,4,4,3,443
18949,17,7,213.51999999999998,4,4,4,444
18950,233,1,12.93,2,1,2,212
18951,239,3,21.63,2,3,2,232
18952,125,2,23.41,3,3,2,332
18953,256,1,5.18,2,1,1,211
18954,1,2,23.04,4,3,2,432
18955,37,1,7.54,4,1,1,411
18956,256,2,25.259999999999998,2,3,3,233
18957,126,5,147.04,3,4,4,344
18958,41,13,1452.99,4,4,4,444
18959,16,4,40.43,4,4,3,443
18960,10,9,152.7,4,4,4,444
18961,33,1,14.87,4,1,2,412
18962,144,1,56.1,3,1,3,313
18963,256,1,48.12,2,1,3,213
18964,36,2,97.74,4,3,4,434
18965,14,11,131.9,4,4,4,444
18966,15,8,155.01,4,4,4,444
18967,256,1,52.65,2,1,3,213
18968,23,9,205.60999999999999,4,4,4,444
18969,107,6,97.05,3,4,4,344
18970,15,3,85.66,4,3,4,434
18971,8,15,264.37,4,4,4,444
18972,67,2,39.81,3,3,3,333
18973,54,2,21.27,3,3,2,332
18974,9,11,131.24,4,4,4,444
18975,53,8,197.66,3,4,4,344
18976,2,16,174.42,4,4,4,444
18977,2,13,170.71,4,4,4,444
18978,43,5,23.490000000000002,4,4,2,442
18979,11,12,223.87,4,4,4,444
18980,3,3,91.74,4,3,4,434
18981,117,2,133.51,3,3,4,334
18982,120,1,57.209999999999994,3,1,3,313
18983,85,11,208.19,3,4,4,344
18984,38,1,17.41,4,1,2,412
18985,2,4,61.56,4,4,3,443
18986,53,1,41.8,3,1,3,313
18987,9,8,133.42,4,4,4,444
18988,151,2,25.52,2,3,3,233
18989,19,8,140.32999999999998,4,4,4,444
18990,23,7,316.11,4,4,4,444
18991,83,10,124.13,3,4,4,344
18992,2,11,267.23,4,4,4,444
18993,50,7,279.95,3,4,4,344
18994,53,1,7.43,3,1,1,311
18995,60,10,596.6,3,4,4,344
18996,149,4,61.49,3,4,3,343
18997,131,4,62.31,3,4,3,343
18998,4,21,211.5,4,4,4,444
18999,274,1,6.75,1,1,1,111
19000,100,1,6.35,3,1,1,311
19001,19,9,575.73,4,4,4,444
19002,15,2,40.04,4,3,3,433
19003,71,1,15.06,3,1,2,312
19004,24,5,332.38,4,4,4,444
19005,13,1,18.73,4,1,2,412
19006,82,1,6.41,3,1,1,311
19007,81,1,6.1499999999999995,3,1,1,311
19008,35,1,7.43,4,1,1,411
19009,9,2,107.49,4,3,4,434
19010,71,1,6.75,3,1,1,311
19011,24,1,41.7,4,1,3,413
19012,24,1,96.14,4,1,4,414
19013,37,1,32.84,4,1,3,413
19014,34,3,210.11,4,3,4,434
19015,78,2,23.78,3,3,2,332
19016,10,2,31.48,4,3,3,433
19017,69,1,76.38,3,1,4,314
19018,78,1,6.81,3,1,1,311
19019,98,1,14.43,3,1,2,312
19020,75,1,29.25,3,1,3,313
19021,2,1,4.57,4,1,1,411
19022,58,1,74.84,3,1,4,314
19023,12,1,12.5,4,1,2,412
19024,102,1,16.03,3,1,2,312
19025,46,1,15.559999999999999,4,1,2,412
19026,11,4,44.06,4,4,3,443
19027,16,2,14.42,4,3,2,432
19028,50,1,5.38,3,1,1,311
19029,15,3,69.74,4,3,4,434
19030,27,1,12.65,4,1,2,412
19031,30,1,31.790000000000003,4,1,3,413
19032,35,2,19.01,4,3,2,432
19033,85,1,8.309999999999999,3,1,1,311
19034,122,1,18.63,3,1,2,312
19035,102,2,21.27,3,3,2,332
19036,3,2,18.48,4,3,2,432
19037,18,1,24.82,4,1,3,413
19038,46,1,4.38,4,1,1,411
19039,31,1,14.94,4,1,2,412
19040,20,3,84.9,4,3,4,434
19041,18,1,11.37,4,1,2,412
19042,18,2,9.190000000000001,4,3,1,431
19043,96,1,2.71,3,1,1,311
19044,65,2,17.08,3,3,2,332
19045,17,1,4.29,4,1,1,411
19046,48,1,31.12,4,1,3,413
19047,12,1,4.74,4,1,1,411
19048,19,3,57.74,4,3,3,433
19049,5,1,18.73,4,1,2,412
19050,10,1,12.0,4,1,2,412
19051,43,1,12.5,4,1,2,412
19052,18,1,20.990000000000002,4,1,2,412
19053,9,1,58.78,4,1,3,413
19054,32,1,16.97,4,1,2,412
19055,43,1,5.01,4,1,1,411
19056,54,2,66.07000000000001,3,3,4,334
19057,10,1,41.019999999999996,4,1,3,413
19058,14,1,13.57,4,1,2,412
19059,1,1,6.48,4,1,1,411
19060,18,1,12.08,4,1,2,412
19061,18,1,31.490000000000002,4,1,3,413
19062,26,1,22.48,4,1,2,412
19063,43,1,8.75,4,1,1,411
19064,69,1,8.04,3,1,1,311
19065,45,2,22.77,4,3,2,432
19066,21,2,22.14,4,3,2,432
19067,57,2,28.71,3,3,3,333
19068,75,1,3.12,3,1,1,311
19069,77,1,3.42,3,1,1,311
19070,91,1,29.83,3,1,3,313
19071,73,1,40.5,3,1,3,313
19072,36,1,4.23,4,1,1,411
19073,27,2,20.61,4,3,2,432
19074,62,2,34.78,3,3,3,333
19075,23,1,9.18,4,1,1,411
19076,53,2,39.15,3,3,3,333
19077,37,1,19.98,4,1,2,412
19078,40,2,12.0,4,3,2,432
19079,10,1,13.75,4,1,2,412
19080,35,1,12.25,4,1,2,412
19081,96,1,6.18,3,1,1,311
19082,71,1,11.23,3,1,2,312
19083,86,1,8.88,3,1,1,311
19084,4,1,30.05,4,1,3,413
19085,49,1,8.18,3,1,1,311
19086,9,1,5.73,4,1,1,411
19087,39,1,22.55,4,1,2,412
19088,95,1,9.38,3,1,1,311
19089,43,2,24.21,4,3,3,433
19090,98,1,6.18,3,1,1,311
19091,104,1,1.9,3,1,1,311
19092,97,1,11.65,3,1,2,312
19093,21,5,75.27,4,4,4,444
19094,78,1,177.41,3,1,4,314
19095,35,2,41.79,4,3,3,433
19096,51,1,95.62,3,1,4,314
19097,79,2,26.0,3,3,3,333
19098,30,3,98.21,4,3,4,434
19099,75,1,6.4,3,1,1,311
19100,39,3,97.35999999999999,4,3,4,434
19101,24,1,17.04,4,1,2,412
19102,41,2,178.01,4,3,4,434
19103,98,1,9.88,3,1,1,311
19104,109,1,8.17,3,1,1,311
19105,88,1,2.17,3,1,1,311
19106,23,1,4.23,4,1,1,411
19107,92,1,12.05,3,1,2,312
19108,97,3,274.69,3,3,4,334
19109,103,1,26.4,3,1,3,313
19110,89,1,7.51,3,1,1,311
19111,84,1,4.3,3,1,1,311
19112,27,2,70.27,4,3,4,434
19113,80,1,8.12,3,1,1,311
19114,2,1,6.48,4,1,1,411
19115,20,1,4.26,4,1,1,411
19116,96,1,4.77,3,1,1,311
19117,67,2,40.36,3,3,3,333
19118,82,1,28.82,3,1,3,313
19119,102,1,11.02,3,1,2,312
19120,27,1,10.17,4,1,1,411
19121,76,1,38.129999999999995,3,1,3,313
19122,30,1,7.49,4,1,1,411
19123,71,2,8.19,3,3,1,331
19124,34,1,10.79,4,1,2,412
19125,55,2,11.46,3,3,2,332
19126,62,3,28.380000000000003,3,3,3,333
19127,17,6,110.85,4,4,4,444
19128,18,2,19.009999999999998,4,3,2,432
19129,24,1,6.25,4,1,1,411
19130,101,1,24.009999999999998,3,1,3,313
19131,11,3,47.0,4,3,3,433
19132,49,2,237.16,3,3,4,334
19133,109,1,7.5,3,1,1,311
19134,152,1,8.12,2,1,1,211
19135,1,4,59.040000000000006,4,4,3,443
19136,51,1,4.24,3,1,1,311
19137,34,1,12.84,4,1,2,412
19138,180,1,19.51,2,1,2,212
19139,83,2,27.43,3,3,3,333
19140,123,1,6.129999999999999,3,1,1,311
19141,184,2,86.14000000000001,2,3,4,234
19142,3,2,13.5,4,3,2,432
19143,20,3,135.16,4,3,4,434
19144,39,1,5.79,4,1,1,411
19145,188,1,27.64,2,1,3,213
19146,116,1,37.83,3,1,3,313
19147,129,1,21.96,3,1,2,312
19148,99,1,11.12,3,1,2,312
19149,132,1,9.940000000000001,3,1,1,311
19150,34,2,18.880000000000003,4,3,2,432
19151,73,1,12.35,3,1,2,312
19152,31,1,0.27,4,1,1,411
19153,90,1,12.27,3,1,2,312
19154,52,4,36.81,3,4,3,343
19155,48,1,8.07,4,1,1,411
19156,91,1,6.129999999999999,3,1,1,311
19157,179,1,4.3,2,1,1,211
19158,78,1,25.18,3,1,3,313
19159,92,1,2.39,3,1,1,311
19160,39,1,38.72,4,1,3,413
19161,90,1,8.98,3,1,1,311
19162,78,1,17.07,3,1,2,312
19163,169,1,41.51,2,1,3,213
19164,92,1,5.26,3,1,1,311
19165,105,1,11.6,3,1,2,312
19166,56,3,15.66,3,3,2,332
19167,259,1,2.91,2,1,1,211
19168,101,1,2.19,3,1,1,311
19169,139,2,12.84,3,3,2,332
19170,82,3,137.64,3,3,4,334
19171,101,1,10.57,3,1,2,312
19172,26,1,24.259999999999998,4,1,3,413
19173,25,1,10.17,4,1,1,411
19174,115,3,35.77,3,3,3,333
19175,227,1,3.82,2,1,1,211
19176,41,1,30.439999999999998,4,1,3,413
19177,6,8,149.76,4,4,4,444
19178,226,1,5.88,2,1,1,211
19179,98,5,90.33,3,4,4,344
19180,82,1,27.54,3,1,3,313
19181,84,2,13.44,3,3,2,332
19182,10,1,4.43,4,1,1,411
19183,171,1,15.25,2,1,2,212
19184,44,2,33.14,4,3,3,433
19185,199,1,12.24,2,1,2,212
19186,25,5,40.410000000000004,4,4,3,443
19187,13,2,17.779999999999998,4,3,2,432
19188,102,1,5.37,3,1,1,311
19189,180,1,12.21,2,1,2,212
19190,147,2,35.12,3,3,3,333
19191,246,1,5.87,2,1,1,211
19192,76,2,284.99,3,3,4,334
19193,42,1,14.19,4,1,2,412
19194,60,1,12.25,3,1,2,312
19195,200,2,17.52,2,3,2,232
19196,240,1,3.41,2,1,1,211
19197,141,1,13.17,3,1,2,312
19198,53,12,221.59,3,4,4,344
19199,48,3,40.57,4,3,3,433
19200,46,1,8.08,4,1,1,411
19201,56,1,5.66,3,1,1,311
19202,46,2,71.41,4,3,4,434
19203,95,1,14.82,3,1,2,312
19204,25,2,36.96,4,3,3,433
19205,120,1,2.71,3,1,1,311
19206,54,4,37.63,3,4,3,343
19207,153,1,1.06,2,1,1,211
19208,13,7,82.45,4,4,4,444
19209,16,1,2.37,4,1,1,411
19210,178,1,3.68,2,1,1,211
19211,222,1,7.23,2,1,1,211
19212,263,1,19.85,2,1,2,212
19213,57,1,37.97,3,1,3,313
19214,150,5,41.17,3,4,3,343
19215,136,1,2.55,3,1,1,311
19216,146,1,16.98,3,1,2,312
19217,4,1,24.259999999999998,4,1,3,413
19218,18,3,45.68,4,3,3,433
19219,201,1,8.93,2,1,1,211
19220,164,3,37.96,2,3,3,233
19221,9,2,81.66999999999999,4,3,4,434
19222,197,1,4.94,2,1,1,211
19223,88,1,27.93,3,1,3,313
19224,103,1,2.11,3,1,1,311
19225,261,1,1.5,2,1,1,211
19226,9,2,41.21,4,3,3,433
19227,66,1,5.73,3,1,1,311
19228,12,1,10.81,4,1,2,412
19229,86,1,6.25,3,1,1,311
19230,256,1,28.130000000000003,2,1,3,213
